,CO2A,CO2B,CO2C,CO2D,CO2E,CO2Ext,CO2F,CO2G,CO2I,CO2J,CO2K,CO2L,DateTime,RHA,RHB,RHC,RHD,RHE,RHExt2,RHF,RHG,RHI,RHJ,RHK,RHL,TempA,TempB,TempC,TempD,TempE,TempExt2,TempF,TempG,TempI,TempJ,TempK,TempL,TempExt3,RHExt3,CO2Ext2,TempM,RHM,CO2M,TempN,RHN,CO2N,RawCO2A,RawCO2B,RawCO2C,RawCO2D,RawCO2E,RawCO2F,RawCO2G,RawCO2I,RawCO2J,RawCO2K,RawCO2L,TempExt,WindParallel,WindNormal,WindSp
20526,-3.076639778642232,-6.580384301026356,-11.943860040878064,3.5323922955866465,-5.900748315331384,,-1.7039155326335162,0.5819558106411478,,,,,2018-12-05 00:05:00,38.2,36.4,42.0,40.3,39.8,,38.2,35.3,,,,,23.6,23.9,21.7,23.5,23.0,,24.6,25.8,,,,,14.577,51.44,414.0,,,,,,,486.0,497.0,474.0,464.0,453.0,433.0,482.0,,,,,4.6,0.4989226960170541,-0.5282679915397243,0.7908902691511387
20527,-6.5790644714819,-7.082808275395963,-15.446574851937669,2.030108351036404,-12.403090599652385,,-9.206226060576796,-8.92050803881807,,,,,2018-12-05 00:10:00,38.2,36.1,42.0,40.3,39.8,,38.1,35.2,,,,,23.7,23.9,21.8,23.6,23.1,,24.6,25.9,,,,,14.529000000000002,51.489,405.0,,,,,,,482.0,496.0,470.0,462.0,446.0,425.0,472.0,,,,,4.6,0.16870434234412307,-0.6967749001043267,0.8447204968944101
20528,-9.081489164321567,-9.585232249765511,-6.949289662997272,6.527824406486218,-6.905432883973447,,-10.708536588520133,-22.422971888277345,,,,,2018-12-05 00:15:00,38.3,36.2,42.1,40.3,39.8,,38.2,35.2,,,,,23.6,23.9,21.8,23.6,23.0,,24.6,25.8,,,,,14.505,51.562,411.0,,,,,,,480.0,494.0,479.0,467.0,452.0,424.0,459.0,,,,,4.6,0.3672782509193941,-0.4774935191335802,0.7743271221532092
20529,-10.66724719049455,-12.170989557468431,-12.535337807390249,-5.057792871397282,-16.491108501627764,,-12.294180449796727,-18.008769071069878,,,,,2018-12-05 00:20:00,38.3,36.4,42.1,40.3,39.7,,38.2,35.2,,,,,23.6,23.9,21.8,23.6,23.0,,24.6,25.8,,,,,14.481,51.636,412.0,,,,,,,479.0,492.0,474.0,456.0,443.0,423.0,464.0,,,,,4.5,0.5121374745341656,-0.5971048068209415,0.8033126293995859
20530,-5.253005216667533,-15.756746865171294,-12.121385951783168,-8.64341014928084,-17.07678411928208,,-27.879824311073374,-10.594566253862467,,,,,2018-12-05 00:25:00,38.4,36.2,42.1,40.4,39.8,,38.2,35.2,,,,,23.6,23.9,21.7,23.6,23.0,,24.6,25.8,,,,,14.433,51.758,418.0,,,,,,,486.0,490.0,476.0,454.0,444.0,409.0,473.0,,,,,4.4,0.3018089827371262,-0.6153358556187369,0.7080745341614907
20531,-6.838763242840572,-20.342504172874268,-9.707434096176145,1.7709725728356034,-8.662459736936514,,-17.465468172350086,-18.180363436655114,,,,,2018-12-05 00:30:00,38.2,36.2,42.2,40.4,39.8,,38.2,35.2,,,,,23.6,23.9,21.7,23.6,23.0,,24.6,25.8,,,,,14.409,51.88,414.0,,,,,,,485.0,486.0,479.0,465.0,453.0,420.0,466.0,,,,,4.4,0.7381959673341063,-0.5170455586132807,1.0062111801242242
20532,-16.757854602346868,-17.26159481391045,-16.626815573902377,-1.1479780383812113,-19.581468687924144,,-20.384445366959998,-18.09949395278096,,,,,2018-12-05 00:35:00,38.2,36.3,42.1,40.4,39.8,,38.1,35.2,,,,,23.6,23.9,21.7,23.5,23.0,,24.6,25.8,,,,,14.385,51.953,404.0,,,,,,,476.0,490.0,473.0,463.0,443.0,418.0,467.0,,,,,4.4,0.4145267203897433,-0.833172710862877,0.9772256728778472
20533,-9.926945961853221,-26.430685454946737,-16.796197051628667,-2.31692864959814,-16.750477638911892,,-24.553422561570017,-25.26862446890692,,,,,2018-12-05 00:40:00,38.3,36.3,42.2,40.4,39.7,,38.2,35.2,,,,,23.6,23.9,21.7,23.5,23.0,,24.5,25.8,,,,,14.361,52.026,415.0,,,,,,,484.0,482.0,474.0,463.0,447.0,415.0,461.0,,,,,4.4,0.4391470154969632,-0.13153712863239528,0.5672877846790889
20534,-11.512703988026205,-23.01644276264966,-19.382245196021586,-11.902545927481642,-10.336153256566208,,-23.139066422846607,-25.854421651699447,,,,,2018-12-05 00:45:00,38.2,36.5,42.2,40.5,39.8,,38.2,35.2,,,,,23.6,23.9,21.7,23.5,23.0,,24.5,25.8,,,,,14.337,52.002,398.0,,,,,,,483.0,486.0,472.0,454.0,454.0,417.0,461.0,,,,,4.4,0.3702202238728979,-0.5310585693391314,0.7246376811594203
20535,-18.76512868086587,-6.268866737019208,-21.634960007081247,-0.15482987203182574,-18.588495540887266,,-23.391376950789947,-28.10688550115873,,,,,2018-12-05 00:50:00,38.3,36.4,42.1,40.4,39.8,,38.2,35.3,,,,,23.6,23.9,21.7,23.6,23.0,,24.6,25.8,,,,,14.29,52.002,410.0,,,,,,,477.0,504.0,471.0,467.0,447.0,418.0,460.0,,,,,4.4,0.5955036371685369,-0.6344880713690753,0.8861283643892337
20536,-12.85088670703891,-22.354624044722186,-23.721008151474226,-7.240447149915383,-21.67417115854164,,-22.47702081206665,-22.192682683951322,,,,,2018-12-05 00:55:00,38.3,36.2,42.3,40.4,39.8,,38.2,35.3,,,,,23.6,23.9,21.7,23.5,23.0,,24.5,25.7,,,,,14.265999999999998,52.051,382.0,,,,,,,482.0,487.0,468.0,459.0,443.0,418.0,465.0,,,,,4.4,0.480649823085823,-0.18823626846238825,0.5672877846790889
20537,-14.269978066545207,-29.773714685758424,-10.140389629200458,-10.659397761132253,-25.093180109529328,,-22.895998006676564,-23.61181320007723,,,,,2018-12-05 01:00:00,38.3,36.2,42.2,40.4,39.8,,38.2,35.2,,,,,23.6,23.8,21.7,23.5,23.0,,24.6,25.8,,,,,14.218,52.1,402.0,,,,,,,481.0,480.0,482.0,456.0,440.0,418.0,464.0,,,,,4.4,0.4709177667235923,-0.2929866534077495,0.6045548654244308
20538,-17.605736092718246,-19.10947199346134,-19.47643777359343,-0.9950150390158116,-28.428855727183706,,-25.23164186795327,-22.947610382869872,,,,,2018-12-05 01:05:00,38.3,36.2,42.2,40.4,39.8,,38.2,35.2,,,,,23.6,23.9,21.7,23.5,23.0,,24.5,25.8,,,,,14.194,52.173,394.0,,,,,,,476.0,489.0,471.0,464.0,435.0,414.0,463.0,,,,,4.4,0.3554735894584081,-0.37752992423221415,0.5879917184265011
20539,-15.191494118891228,-12.69522930116426,-16.06248591798635,-10.580632316899313,-19.01453134483802,,-20.817285729229862,-31.533407565662397,,,,,2018-12-05 01:10:00,38.3,36.2,42.2,40.5,39.7,,38.2,35.3,,,,,23.6,23.8,21.6,23.5,23.0,,24.5,25.7,,,,,14.17,52.222,388.0,,,,,,,477.0,494.0,473.0,453.0,443.0,417.0,453.0,,,,,4.4,0.5175195610070482,-0.3975906246643717,0.6832298136645962
20540,-9.77725214506421,-20.28098660886718,-26.64853406237927,0.8337504052171312,-23.600206962492393,,-21.40292959050652,-24.11920474845499,,,,,2018-12-05 01:15:00,38.4,36.4,42.2,40.4,39.7,,38.2,35.3,,,,,23.6,23.9,21.7,23.5,23.0,,24.5,25.8,,,,,14.122,52.295,382.0,,,,,,,480.0,484.0,460.0,462.0,436.0,414.0,458.0,,,,,4.4,0.5214323893745659,-0.5465328072658953,0.7743271221532092
20541,-11.11301017123725,-9.6167439165701,-20.984582206772245,-6.501866872666426,-11.935882580146826,,-10.738573451783225,-16.45500193124758,,,,,2018-12-05 01:20:00,38.4,36.2,42.3,40.4,39.8,,38.2,35.3,,,,,23.6,23.9,21.7,23.5,23.0,,24.5,25.7,,,,,14.098,52.368,380.0,,,,,,,476.0,492.0,463.0,452.0,445.0,422.0,463.0,,,,,4.4,0.3997226473986808,-0.4238938427056234,0.6625258799171841
20542,0.134565135923026,-13.369167890939707,-20.737297017831853,6.745849182783388,-5.688224864467827,,-10.490883979726505,-21.20746578070685,,,,,2018-12-05 01:25:00,38.3,36.3,42.3,40.4,39.8,,38.2,35.3,,,,,23.6,23.8,21.7,23.5,23.0,,24.5,25.8,,,,,14.074000000000002,52.393,379.0,,,,,,,484.0,485.0,460.0,462.0,448.0,419.0,455.0,,,,,4.4,0.5976997119691918,-0.557148067838782,0.9316770186335406
20543,-3.3678595569166423,-6.871591865309313,0.7599881711085459,-0.7564347617668545,-9.19056714878883,,-1.9931945076698407,-18.709929630166076,,,,,2018-12-05 01:30:00,38.4,36.4,42.2,40.4,39.8,,38.2,35.3,,,,,23.6,23.8,21.7,23.5,23.1,,24.6,25.8,,,,,14.026,52.49,372.0,,,,,,,477.0,488.0,478.0,451.0,441.0,424.0,454.0,,,,,4.4,0.5186233353125509,-0.3503476994504738,0.6501035196687368
20544,4.7130490835770615,-6.79068250634549,-3.159393306617688,10.324614627016329,-9.109576099776517,,-2.9121717022797498,-6.629060146291978,,,,,2018-12-05 01:35:00,38.4,36.5,42.4,40.4,39.8,,38.2,35.3,,,,,23.6,23.8,21.6,23.5,23.0,,24.5,25.8,,,,,14.002,52.539,379.0,,,,,,,483.0,486.0,472.0,460.0,439.0,421.0,464.0,,,,,4.4,0.5917213269800641,-0.09608781771181804,0.6832298136645962
20545,10.377291057404024,-7.126439814048468,-4.495441451010663,-2.0110026508672263,-1.4452517174308923,,-15.247815563556456,-10.964857329084623,,,,,2018-12-05 01:40:00,38.3,36.4,42.2,40.4,39.7,,38.2,35.4,,,,,23.6,23.8,21.7,23.5,23.0,,24.5,25.7,,,,,13.954,52.563,383.0,,,,,,,486.0,483.0,468.0,445.0,444.0,406.0,457.0,,,,,4.4,0.4137063685522886,-0.2259305725447792,0.6335403726708075
20546,1.6248663645643546,3.121136211581927,-1.2481562620703244,8.236713404582531,0.8024059982480479,,-10.000126091499794,-7.71732117854384,,,,,2018-12-05 01:45:00,38.4,36.5,42.3,40.4,39.8,,38.3,35.4,,,,,23.6,23.8,21.6,23.5,23.0,,24.5,25.7,,,,,13.906,52.637,383.0,,,,,,,476.0,492.0,470.0,454.0,445.0,410.0,459.0,,,,,4.3,0.422224458731718,-0.37243126586189534,0.5879917184265011
20547,10.872441671724687,3.3687122372123777,-1.0008710731299288,3.484429460032345,-9.949936286072958,,2.247563380556926,-8.469785028003116,,,,,2018-12-05 01:50:00,38.5,36.4,42.3,40.4,39.8,,38.3,35.4,,,,,23.6,23.8,21.6,23.5,23.0,,24.5,25.7,,,,,13.882,52.71,383.0,,,,,,,483.0,490.0,468.0,447.0,432.0,420.0,456.0,,,,,4.3,0.4180723620899762,-0.17958393890550836,0.5175983436853002
20548,17.286683645551705,-12.217045070490544,3.4130807824771523,8.898812182148845,1.4643880962726712,,-1.338080480719725,-5.055582210795649,,,,,2018-12-05 01:55:00,38.3,36.4,42.3,40.4,39.7,,38.3,35.4,,,,,23.6,23.8,21.6,23.5,23.0,,24.5,25.7,,,,,13.882,52.783,377.0,,,,,,,489.0,474.0,472.0,452.0,443.0,416.0,459.0,,,,,4.3,0.5049599256144081,-0.1925262521232749,0.5921325051759835
20549,7.367592286045351,-1.1361357115268331,-3.5063006952491387,14.979861570931973,-6.454620854715017,,-4.2570576753296905,4.025287273078391,,,,,2018-12-05 02:00:00,38.3,36.5,42.3,40.4,39.7,,38.3,35.4,,,,,23.6,23.8,21.6,23.5,23.0,,24.5,25.7,,,,,13.858,52.808,389.0,,,,,,,478.0,484.0,464.0,457.0,434.0,412.0,467.0,,,,,4.3,0.39386033187174974,-0.3450370738986134,0.5548654244306419
20550,5.781834259872369,-1.7218930192296966,7.9076511603579425,9.394244293048416,1.9597035276306087,,-3.8427015366063415,-3.560509909714142,,,,,2018-12-05 02:05:00,38.3,36.6,42.3,40.4,39.7,,38.2,35.4,,,,,23.6,23.8,21.6,23.5,23.0,,24.5,25.7,,,,,13.81,52.881,377.0,,,,,,,475.0,482.0,474.0,450.0,441.0,411.0,458.0,,,,,4.3,0.5442559868358399,-0.20868692450389686,0.6832298136645962
20551,1.6960762336993866,5.192349673067382,9.821603015965023,15.308627015164914,3.874027909976292,,3.0716546021170075,2.3536929074932686,,,,,2018-12-05 02:10:00,38.3,36.5,42.2,40.4,39.7,,38.3,35.4,,,,,23.6,23.8,21.6,23.5,23.0,,24.5,25.7,,,,,13.786,52.95399999999999,377.0,,,,,,,470.0,488.0,475.0,455.0,442.0,417.0,463.0,,,,,4.3,0.6454667098662985,-0.11553226201337785,0.699792960662526
20552,3.110318207526348,4.606592365364406,6.235554871571993,11.723009737281359,7.288352292321917,,5.4860107408403564,0.7678957247006224,,,,,2018-12-05 02:15:00,38.2,36.4,42.3,40.4,39.8,,38.3,35.5,,,,,23.6,23.8,21.6,23.5,23.0,,24.5,25.6,,,,,13.738,53.052,389.0,,,,,,,472.0,488.0,472.0,452.0,446.0,420.0,462.0,,,,,4.3,0.3751636267733537,-0.117779515202187,0.41821946169772267
20553,-5.558773151979949,0.9375017243282286,-8.433826606154241,9.054059126064487,2.619343341334229,,-5.182966453769608,-4.901234791425225,,,,,2018-12-05 02:20:00,38.3,36.4,42.3,40.4,39.7,,38.2,35.4,,,,,23.6,23.8,21.7,23.5,23.0,,24.5,25.7,,,,,13.714,53.125,376.0,,,,,,,463.0,484.0,457.0,449.0,441.0,409.0,456.0,,,,,4.3,0.489599666889873,-0.2879240941815834,0.6128364389233956
20554,14.105468821847012,1.6017444166252517,1.230125249452783,14.71844184818093,9.283667723679857,,2.4813896849537405,-1.2370319742178708,,,,,2018-12-05 02:25:00,38.4,36.5,42.3,40.4,39.8,,38.3,35.5,,,,,23.5,23.8,21.6,23.5,23.0,,24.5,25.6,,,,,13.69,53.223,371.0,,,,,,,482.0,484.0,466.0,454.0,447.0,416.0,459.0,,,,,4.3,0.5063222016838496,-0.013423474015659595,0.6252587991718426
20555,10.103044129007344,-7.400679557744354,0.2274104383931785,12.716157903630743,8.281325439358795,,4.479079157010403,-6.239495823677089,,,,,2018-12-05 02:30:00,38.4,35.8,42.6,40.4,39.8,,36.6,35.0,,,,,23.5,23.5,21.7,23.5,23.0,,23.9,25.8,,,,,13.666,53.29600000000001,360.0,,,,,,,477.0,474.0,464.0,451.0,445.0,417.0,453.0,,,,,4.3,0.3832577498894284,-0.42052913289431065,0.6666666666666669
20556,3.8506194361676767,5.346896467886097,1.974695627333574,13.46387395908056,-5.971016844962207,,3.226768629067124,-7.491959673136363,,,,,2018-12-05 02:35:00,38.7,36.1,42.4,40.1,40.2,,37.6,35.0,,,,,23.5,21.1,21.8,23.4,22.9,,22.2,25.6,,,,,13.642,53.32,382.0,,,,,,,471.0,487.0,466.0,452.0,431.0,416.0,452.0,,,,,4.3,0.39145033985557776,-0.1229449650331685,0.505175983436853
20557,0.014861409994693988,12.511139160183175,7.138647482940654,14.628256681197,5.1933075373834185,,9.391124767790473,4.672243144071103,,,,,2018-12-05 02:40:00,38.3,35.2,42.2,40.2,39.8,,37.8,35.2,,,,,23.6,22.2,21.7,23.5,23.0,,23.3,25.5,,,,,13.618,53.394,369.0,,,,,,,466.0,493.0,470.0,452.0,441.0,421.0,463.0,,,,,4.3,0.44323475851597205,-0.3639994156841339,0.6376811594202898
20558,17.762436717155023,15.258715185813573,-1.1140673281189493,3.3759727366468155,4.940965253062416,,11.138814239847136,17.419779294611832,,,,,2018-12-05 02:45:00,38.3,34.8,42.1,40.1,39.8,,37.3,34.7,,,,,23.6,22.7,21.7,23.5,23.0,,23.8,25.5,,,,,13.594,53.442,374.0,,,,,,,483.0,495.0,461.0,440.0,440.0,422.0,475.0,,,,,4.3,0.37248423275990267,-0.3154073902321884,0.5300207039337475
20559,2.0933453576486727,8.589624544777337,7.216551194154762,4.707022125429886,2.2719563020746705,,8.46983704523717,20.750648778485868,,,,,2018-12-05 02:50:00,38.3,35.1,42.2,40.2,39.9,,37.3,34.4,,,,,23.6,22.9,21.7,23.5,23.0,,24.0,25.5,,,,,13.546,53.49100000000001,367.0,,,,,,,466.0,487.0,468.0,440.0,436.0,418.0,477.0,,,,,4.3,0.11929303034163828,-0.5220068994437173,0.6956521739130437
20560,-0.15907933519099515,2.337200570407731,0.9638363830951562,10.4547381808797,-4.980385982246332,,3.217526517293834,4.4981849290266505,,,,,2018-12-05 02:55:00,38.3,35.3,42.2,40.3,39.8,,37.4,34.5,,,,,23.6,23.1,21.7,23.5,23.0,,24.1,25.5,,,,,13.522,53.54,380.0,,,,,,,464.0,481.0,462.0,446.0,429.0,413.0,461.0,,,,,4.3,0.4898761056143074,-0.6772654470772539,0.8902691511387164
20561,1.2551626386360226,10.751443262704868,1.377788238702237,17.869120902996197,6.433938400099351,,13.63188265601724,-1.0876122537659398,,,,,2018-12-05 03:00:00,38.4,35.6,42.2,40.4,39.7,,37.6,34.3,,,,,23.6,23.2,21.7,23.5,23.0,,24.2,25.6,,,,,13.473,53.63800000000001,360.0,,,,,,,463.0,487.0,460.0,451.0,438.0,421.0,453.0,,,,,4.3,0.1231878675175853,-0.6174899553589873,0.7080745341614907
20562,11.752737945796357,11.249019288335262,2.8750734276426333,19.36683695844601,0.9315961157782908,,12.129572128073905,-3.5900761032251585,,,,,2018-12-05 03:05:00,38.4,35.8,42.3,40.3,39.8,,37.7,34.5,,,,,23.6,23.3,21.7,23.5,23.0,,24.2,25.5,,,,,13.449000000000002,53.687,371.0,,,,,,,473.0,487.0,461.0,452.0,432.0,419.0,450.0,,,,,4.3,0.5488940723886027,-0.7406402008880175,0.9482401656314698
20563,12.166979919623373,8.663261980632344,17.289025283249654,1.781219680562458,0.34592049812397363,,10.543928266797307,10.824126713982253,,,,,2018-12-05 03:10:00,38.4,36.0,42.2,40.4,39.9,,37.8,34.5,,,,,23.6,23.4,21.7,23.5,23.0,,24.3,25.6,,,,,13.449000000000002,53.71100000000001,360.0,,,,,,,472.0,483.0,474.0,433.0,430.0,416.0,463.0,,,,,4.3,0.5870688008870577,-0.6252225379746534,0.8861283643892339
20564,23.99788856011702,14.494171339596107,9.119643805523367,9.612269069345588,11.176911547136227,,10.374951072187287,6.654996197856349,,,,,2018-12-05 03:15:00,38.3,36.0,42.2,40.4,39.8,,37.9,34.6,,,,,23.6,23.4,21.7,23.5,23.0,,24.3,25.5,,,,,13.425,53.784,367.0,,,,,,,482.0,487.0,464.0,439.0,439.0,414.0,457.0,,,,,4.3,0.5052155684380221,-0.3638619488334056,0.8737060041407869
20565,10.745463867277293,2.2417473652265016,1.8669289944637624,21.359985124795397,6.9245692628152264,,10.12264054424395,8.402532348397074,,,,,2018-12-05 03:20:00,38.3,36.2,42.3,40.4,39.9,,38.0,34.6,,,,,23.6,23.4,21.7,23.5,23.0,,24.3,25.5,,,,,13.377,53.882,355.0,,,,,,,467.0,473.0,455.0,449.0,433.0,412.0,457.0,,,,,4.3,0.6390631119682902,-0.5687895958784449,0.8944099378881989
20566,9.493039174437627,14.989323390856953,7.614214183404157,20.10770118024516,5.672226978494166,,19.87033001630067,9.1500684989378,,,,,2018-12-05 03:25:00,38.3,36.2,42.3,40.4,39.8,,38.0,34.6,,,,,23.6,23.5,21.7,23.5,23.0,,24.3,25.6,,,,,13.377,53.955,362.0,,,,,,,465.0,485.0,460.0,447.0,431.0,421.0,457.0,,,,,4.4,0.7306775353128618,-0.15383638821432294,0.8530020703933745
20567,17.907281148264644,10.403566083154033,12.02816603901124,22.522083902361654,4.086551360839849,,18.28468615502402,8.564271316145266,,,,,2018-12-05 03:30:00,38.4,36.3,42.4,40.4,39.8,,38.1,34.7,,,,,23.6,23.5,21.7,23.5,23.0,,24.3,25.6,,,,,13.353,54.028,355.0,,,,,,,473.0,480.0,464.0,449.0,429.0,419.0,456.0,,,,,4.4,0.6764720253318274,-0.32034829059846265,0.8530020703933747
20568,16.154856455424973,14.651142108784427,13.275451227951635,4.769799957811472,9.334209076518787,,14.532375627080741,13.811807466685991,,,,,2018-12-05 03:35:00,38.4,36.4,42.3,40.4,39.9,,38.1,34.8,,,,,23.6,23.5,21.7,23.5,23.0,,24.3,25.5,,,,,13.329,54.12600000000001,367.0,,,,,,,470.0,483.0,464.0,430.0,433.0,414.0,460.0,,,,,4.4,0.6789727713197643,-0.422717393187391,0.8985507246376809
20569,7.985765095918622,21.482051467748192,14.106069750225286,14.6008493465946,1.1652001255311006,,9.363398432470717,10.642676950560087,,,,,2018-12-05 03:40:00,38.3,36.3,42.3,40.4,39.9,,38.1,34.9,,,,,23.6,23.5,21.7,23.5,23.0,,24.4,25.5,,,,,13.305,54.199,371.0,,,,,,,462.0,490.0,465.0,440.0,425.0,409.0,457.0,,,,,4.4,0.4546543627548551,-0.8446823175216032,1.0020703933747412
20570,19.983340403078955,17.479627493378587,10.103354939165683,18.598565402044358,15.16285784121004,,10.36108790452738,5.640213101100812,,,,,2018-12-05 03:45:00,38.3,36.5,42.4,40.5,39.8,,38.3,34.9,,,,,23.6,23.5,21.7,23.5,23.0,,24.3,25.5,,,,,13.305,54.297,362.0,,,,,,,473.0,485.0,460.0,443.0,438.0,409.0,451.0,,,,,4.4,0.7318576461295243,-0.485101878787229,0.9606625258799172
20571,-0.852417623094027,18.64387018567567,1.2673067947727643,21.762948124160857,24.327182223555727,,10.525444043250788,7.804415918308281,,,,,2018-12-05 03:50:00,38.4,36.5,42.4,40.4,39.8,,38.3,34.9,,,,,23.6,23.5,21.7,23.5,23.0,,24.3,25.5,,,,,13.281,54.37,365.0,,,,,,,452.0,486.0,451.0,446.0,447.0,409.0,453.0,,,,,4.4,0.4436878186788579,-0.8930704144943766,1.0227743271221534
20572,15.478491017399618,5.974779544639432,16.597925317046474,19.09399751294393,-0.3418267274320215,,13.856466848640766,8.135285402182317,,,,,2018-12-05 03:55:00,38.5,36.7,42.3,40.5,39.9,,38.3,34.9,,,,,23.6,23.5,21.7,23.5,23.0,,24.3,25.5,,,,,13.305,54.44300000000001,376.0,,,,,,,468.0,473.0,466.0,443.0,422.0,412.0,453.0,,,,,4.4,0.6674396527869924,-0.4647395290885178,0.8695652173913047
20573,9.892732991226636,14.389022236936512,19.01187717265356,16.50838023506043,8.072497654913661,,10.27082298736417,-0.4505117806102703,,,,,2018-12-05 04:00:00,38.4,36.6,42.3,40.5,39.9,,38.3,35.0,,,,,23.6,23.5,21.7,23.5,23.0,,24.3,25.5,,,,,13.257,54.541,355.0,,,,,,,462.0,481.0,468.0,440.0,430.0,408.0,444.0,,,,,4.4,0.7399247639996719,-0.814156934195673,1.151138716356108
20574,12.306974965053596,11.803264929233535,9.42582902826058,22.92276295717687,8.486822037259287,,19.685179126087466,5.963691036597139,,,,,2018-12-05 04:05:00,38.5,36.7,42.3,40.5,39.9,,38.3,35.0,,,,,23.6,23.5,21.8,23.5,23.0,,24.4,25.5,,,,,13.233,54.614,366.0,,,,,,,464.0,478.0,458.0,446.0,430.0,417.0,450.0,,,,,4.5,0.9488220390378392,-0.5929007407363398,1.3540372670807457
20575,16.3878836055473,7.884174288197357,5.506447550534346,20.003812345960053,12.5678130862716,,10.766201931477497,3.0445605204712365,,,,,2018-12-05 04:10:00,38.6,36.7,42.3,40.5,40.0,,38.3,35.0,,,,,23.6,23.5,21.7,23.5,23.0,,24.3,25.5,,,,,13.257,54.639,371.0,,,,,,,469.0,475.0,455.0,444.0,435.0,409.0,448.0,,,,,4.5,0.7905991589699888,-0.4773867033254695,1.0144927536231882
20576,16.968792246040948,18.465083647161066,11.087066072808057,20.58486173474313,9.14880413528391,,10.347224736867533,9.625430004345333,,,,,2018-12-05 04:15:00,38.5,36.7,42.4,40.5,39.9,,38.3,35.0,,,,,23.6,23.5,21.7,23.5,23.0,,24.4,25.5,,,,,13.209,54.712,348.0,,,,,,,468.0,484.0,459.0,443.0,430.0,407.0,453.0,,,,,4.5,0.6614254216186415,-0.3217778504409776,0.824016563146998
20577,19.46636755320128,21.96265967279146,-4.415648738251548,18.082577790192946,20.64646185096285,,11.844914208924196,8.122966154886058,,,,,2018-12-05 04:20:00,38.6,36.5,42.4,40.5,40.0,,38.3,35.1,,,,,23.6,23.5,21.7,23.5,23.0,,24.4,25.5,,,,,13.209,54.712,361.0,,,,,,,471.0,488.0,444.0,441.0,442.0,409.0,452.0,,,,,4.6,0.5672616580394593,-0.21227760370529636,0.7287784679089031
20578,11.297276193694927,21.79356903175523,4.414969784022162,14.913627178976073,8.477452899975162,,15.67593701431423,6.953835638760153,,,,,2018-12-05 04:25:00,38.5,36.8,42.5,40.6,40.0,,38.4,35.1,,,,,23.6,23.5,21.7,23.5,23.0,,24.3,25.5,,,,,13.185,54.858,364.0,,,,,,,463.0,488.0,453.0,438.0,430.0,413.0,451.0,,,,,4.6,1.0095785764887046,-0.3380698946207843,1.15527950310559
20579,0.794851500855259,12.291145057385618,11.912254972962556,27.411343234425825,12.975110615654106,,10.173626486370893,11.45137178930088,,,,,2018-12-05 04:30:00,38.5,36.8,42.4,40.6,39.9,,38.4,35.1,,,,,23.5,23.5,21.7,23.5,23.0,,24.4,25.5,,,,,13.161,54.858,361.0,,,,,,,453.0,479.0,461.0,451.0,435.0,408.0,456.0,,,,,4.6,0.7988100288034181,-0.6272374884873275,1.047619047619047
20580,17.459093474682277,7.955387749682701,16.576206828569582,17.07572595654233,1.6394349979997855,,8.837982625094241,15.115574606508288,,,,,2018-12-05 04:35:00,38.5,36.9,42.5,40.6,40.0,,38.4,35.2,,,,,23.5,23.5,21.7,23.5,23.0,,24.3,25.5,,,,,13.137,54.98,383.0,,,,,,,471.0,476.0,467.0,442.0,425.0,408.0,461.0,,,,,4.6,0.7639366600329286,-0.6959155988014674,1.2049689440993794
20581,17.123335448509295,8.619630441979837,8.240158684176661,25.740108678658828,14.303759380345412,,10.502338763817649,13.779777423715755,,,,,2018-12-05 04:40:00,38.6,37.0,42.5,40.6,40.0,,38.5,35.2,,,,,23.5,23.5,21.6,23.5,23.0,,24.3,25.5,,,,,13.161,55.127,375.0,,,,,,,471.0,477.0,459.0,451.0,438.0,410.0,460.0,,,,,4.6,0.7530684728454691,-0.5064437079761932,0.9275362318840584
20582,2.204244089002941,10.700539800943544,2.320777206450373,11.821158067441955,8.384750429357723,,12.583361569207625,14.860646907589796,,,,,2018-12-05 04:45:00,38.5,36.8,42.6,40.6,40.0,,38.5,35.3,,,,,23.5,23.6,21.7,23.5,23.0,,24.4,25.5,,,,,13.137,55.103,361.0,,,,,,,456.0,479.0,453.0,437.0,432.0,412.0,461.0,,,,,4.7,0.653699838847414,-0.33296754605035483,0.8861283643892339
20583,10.201819396163273,11.69811582657394,8.318062395390768,15.818874122891714,2.3824081450367203,,5.581051041264344,10.85818305813058,,,,,2018-12-05 04:50:00,38.7,36.9,42.6,40.6,40.1,,38.5,35.3,,,,,23.5,23.5,21.7,23.4,23.0,,24.4,25.5,,,,,13.161,55.2,377.0,,,,,,,465.0,481.0,460.0,442.0,427.0,406.0,458.0,,,,,4.7,0.8449486717354334,-0.4305010948121192,1.1677018633540377
20584,7.449394703323605,19.94569185220439,3.565347584331164,13.066590178341526,2.6300658607156606,,5.828740513321009,16.105719208671307,,,,,2018-12-05 04:55:00,38.6,36.9,42.4,40.7,40.1,,38.5,35.4,,,,,23.6,23.5,21.7,23.4,23.0,,24.4,25.4,,,,,13.112,55.273,361.0,,,,,,,461.0,488.0,454.0,438.0,426.0,405.0,462.0,,,,,4.8,0.6921592411299837,-1.0664846450366492,1.4824016563147
